index,Rank,Website,Category,AVG minutes
1708,9,daum.net,Computers Electronics and Technology > Search Engines,15.716666666666667
1709,10,google.com.br,Computers Electronics and Technology > Search Engines,6.75
1710,11,music.youtube.com,Computers Electronics and Technology > Search Engines,30.55
1711,12,google.co.uk,Computers Electronics and Technology > Search Engines,6.133333333333334
1712,13,google.it,Computers Electronics and Technology > Search Engines,7.166666666666667
1713,14,google.fr,Computers Electronics and Technology > Search Engines,6.116666666666666
1714,15,webpkgcache.com,Computers Electronics and Technology > Search Engines,1.0
1715,16,seznam.cz,Computers Electronics and Technology > Search Engines,9.466666666666667
1716,17,google.co.in,Computers Electronics and Technology > Search Engines,5.85
1717,18,ecosia.org,Computers Electronics and Technology > Search Engines,5.533333333333333
1718,19,google.ca,Computers Electronics and Technology > Search Engines,5.2
1719,20,google.es,Computers Electronics and Technology > Search Engines,7.233333333333333
1720,21,google.pl,Computers Electronics and Technology > Search Engines,6.966666666666667
1722,23,google.com.mx,Computers Electronics and Technology > Search Engines,6.316666666666666
1723,24,clarosva.com,Computers Electronics and Technology > Search Engines,0.9333333333333333
1724,25,google.ru,Computers Electronics and Technology > Search Engines,6.416666666666667
1725,26,google.com.tr,Computers Electronics and Technology > Search Engines,6.1
1728,29,google.co.th,Computers Electronics and Technology > Search Engines,5.083333333333333
1729,30,google.nl,Computers Electronics and Technology > Search Engines,6.783333333333333
1730,31,google.co.kr,Computers Electronics and Technology > Search Engines,6.05
1731,32,hao123.com,Computers Electronics and Technology > Search Engines,3.066666666666667
1732,33,yandex.com.tr,Computers Electronics and Technology > Search Engines,6.866666666666667
1734,35,google.com.ar,Computers Electronics and Technology > Search Engines,5.716666666666667
1735,36,google.com.hk,Computers Electronics and Technology > Search Engines,7.583333333333333
1736,37,google.com.tw,Computers Electronics and Technology > Search Engines,7.55
1737,38,googlevideo.com,Computers Electronics and Technology > Search Engines,3.3
1738,39,so.com,Computers Electronics and Technology > Search Engines,2.9833333333333334
1739,40,google.com.au,Computers Electronics and Technology > Search Engines,5.45
1740,41,google.cl,Computers Electronics and Technology > Search Engines,5.4
1741,42,startpage.com,Computers Electronics and Technology > Search Engines,6.166666666666667
1742,43,google.co.id,Computers Electronics and Technology > Search Engines,3.55
1743,44,google.com.vn,Computers Electronics and Technology > Search Engines,6.233333333333333
1744,45,yahoo.jp,Computers Electronics and Technology > Search Engines,2.0166666666666666
1745,46,google.hu,Computers Electronics and Technology > Search Engines,5.983333333333333
1746,47,google.pt,Computers Electronics and Technology > Search Engines,6.016666666666667
1747,48,google.ch,Computers Electronics and Technology > Search Engines,7.3
1749,50,ssyoutube.com,Computers Electronics and Technology > Search Engines,3.3333333333333335
1751,2,instagram.com,Computers Electronics and Technology > Social Media Networks,8.683333333333334
1752,3,x.com,Computers Electronics and Technology > Social Media Networks,12.616666666666667
1754,5,reddit.com,Computers Electronics and Technology > Social Media Networks,6.116666666666666
1755,6,tiktok.com,Computers Electronics and Technology > Social Media Networks,4.15
1756,7,linkedin.com,Computers Electronics and Technology > Social Media Networks,8.55
1757,8,pinterest.com,Computers Electronics and Technology > Social Media Networks,7.166666666666667
1758,9,vk.com,Computers Electronics and Technology > Social Media Networks,9.216666666666667
1759,10,discord.com,Computers Electronics and Technology > Social Media Networks,12.033333333333333
1760,11,telegram.org,Computers Electronics and Technology > Social Media Networks,11.966666666666667
1761,12,ok.ru,Computers Electronics and Technology > Social Media Networks,9.6
1762,13,namu.wiki,Computers Electronics and Technology > Social Media Networks,7.333333333333333
1763,14,zhihu.com,Computers Electronics and Technology > Social Media Networks,5.2
1764,15,messenger.com,Computers Electronics and Technology > Social Media Networks,14.5
1765,16,kwai.com,Computers Electronics and Technology > Social Media Networks,0.9666666666666667
1766,17,ameblo.jp,Computers Electronics and Technology > Social Media Networks,3.5833333333333335
1767,18,threads.net,Computers Electronics and Technology > Social Media Networks,3.55
1768,19,line.me,Computers Electronics and Technology > Social Media Networks,1.5166666666666666
1769,20,nextdoor.com,Computers Electronics and Technology > Social Media Networks,2.65
1770,21,weibo.com,Computers Electronics and Technology > Social Media Networks,8.633333333333333
1771,22,bsky.app,Computers Electronics and Technology > Social Media Networks,10.233333333333333
1772,23,tumblr.com,Computers Electronics and Technology > Social Media Networks,7.633333333333333
1773,24,shinigami09.com,Computers Electronics and Technology > Social Media Networks,17.766666666666666
1774,25,snapchat.com,Computers Electronics and Technology > Social Media Networks,9.066666666666666
1775,26,heylink.me,Computers Electronics and Technology > Social Media Networks,3.283333333333333
1776,27,ssstik.io,Computers Electronics and Technology > Social Media Networks,2.35
1777,28,xiaohongshu.com,Computers Electronics and Technology > Social Media Networks,11.05
1778,29,slack.com,Computers Electronics and Technology > Social Media Networks,17.8
1779,30,patreon.com,Computers Electronics and Technology > Social Media Networks,4.216666666666667
1781,32,bakusai.com,Computers Electronics and Technology > Social Media Networks,7.833333333333333
1783,34,playtime.ph,Computers Electronics and Technology > Social Media Networks,7.966666666666667
1784,35,quark.cn,Computers Electronics and Technology > Social Media Networks,4.0
1786,37,1xlite-4262965.top,Computers Electronics and Technology > Social Media Networks,4.55
1787,38,olympustaff.com,Computers Electronics and Technology > Social Media Networks,23.116666666666667
1789,40,snaptik.app,Computers Electronics and Technology > Social Media Networks,1.8833333333333333
1790,41,discordapp.com,Computers Electronics and Technology > Social Media Networks,2.95
1791,42,hatenablog.com,Computers Electronics and Technology > Social Media Networks,1.9666666666666668
1792,43,happymh.com,Computers Electronics and Technology > Social Media Networks,7.416666666666667
1793,44,ptt.cc,Computers Electronics and Technology > Social Media Networks,6.0
1794,45,slideshare.net,Computers Electronics and Technology > Social Media Networks,3.35
1795,46,feishu.cn,Computers Electronics and Technology > Social Media Networks,9.533333333333333
1796,47,doubao.com,Computers Electronics and Technology > Social Media Networks,3.8666666666666667
1797,48,livejournal.com,Computers Electronics and Technology > Social Media Networks,5.0
1799,50,4pda.to,Computers Electronics and Technology > Social Media Networks,3.1
1850,1,fc2.com,Computers Electronics and Technology > Web Hosting and Domain Names,5.966666666666667
1851,2,blog.jp,Computers Electronics and Technology > Web Hosting and Domain Names,4.716666666666667
1852,3,aws.amazon.com,Computers Electronics and Technology > Web Hosting and Domain Names,11.083333333333334
1853,4,shop.coinmaster.com,Computers Electronics and Technology > Web Hosting and Domain Names,1.1833333333333333
1854,5,godaddy.com,Computers Electronics and Technology > Web Hosting and Domain Names,4.9
1855,6,squarespace.com,Computers Electronics and Technology > Web Hosting and Domain Names,4.883333333333333
1856,7,wix.com,Computers Electronics and Technology > Web Hosting and Domain Names,7.65
1857,8,aruba.it,Computers Electronics and Technology > Web Hosting and Domain Names,8.233333333333333
1858,9,hostinger.com,Computers Electronics and Technology > Web Hosting and Domain Names,8.65
1859,10,weebly.com,Computers Electronics and Technology > Web Hosting and Domain Names,2.4
1860,11,360.com,Computers Electronics and Technology > Web Hosting and Domain Names,1.95
1861,12,cafe24.com,Computers Electronics and Technology > Web Hosting and Domain Names,9.75
1863,14,sakura.ne.jp,Computers Electronics and Technology > Web Hosting and Domain Names,4.833333333333333
1864,15,bgmiaimassist.in,Computers Electronics and Technology > Web Hosting and Domain Names,3.533333333333333
1865,16,gigafile.nu,Computers Electronics and Technology > Web Hosting and Domain Names,4.016666666666667
1866,17,kiwify.com.br,Computers Electronics and Technology > Web Hosting and Domain Names,3.75
1867,18,smart.link,Computers Electronics and Technology > Web Hosting and Domain Names,0.5
1868,19,digialm.com,Computers Electronics and Technology > Web Hosting and Domain Names,6.583333333333333
1869,20,suprclicks.com,Computers Electronics and Technology > Web Hosting and Domain Names,1.3333333333333333
1870,21,proxyium.com,Computers Electronics and Technology > Web Hosting and Domain Names,2.4833333333333334
1871,22,one.com,Computers Electronics and Technology > Web Hosting and Domain Names,9.166666666666666
1873,24,altervista.org,Computers Electronics and Technology > Web Hosting and Domain Names,5.383333333333334
1875,26,x.gd,Computers Electronics and Technology > Web Hosting and Domain Names,0.9
1876,27,2nt.com,Computers Electronics and Technology > Web Hosting and Domain Names,3.15
1877,28,seesaawiki.jp,Computers Electronics and Technology > Web Hosting and Domain Names,4.616666666666667
1878,29,namecheap.com,Computers Electronics and Technology > Web Hosting and Domain Names,5.5
1879,30,instadelivery.com.br,Computers Electronics and Technology > Web Hosting and Domain Names,8.433333333333334
1880,31,home.pl,Computers Electronics and Technology > Web Hosting and Domain Names,10.866666666666667
1881,32,download.it,Computers Electronics and Technology > Web Hosting and Domain Names,0.9166666666666666
1882,33,forumfree.it,Computers Electronics and Technology > Web Hosting and Domain Names,5.05
1883,34,ovh.net,Computers Electronics and Technology > Web Hosting and Domain Names,9.766666666666667
1884,35,pastebin.com,Computers Electronics and Technology > Web Hosting and Domain Names,2.1333333333333333
1885,36,domaineasy.com,Computers Electronics and Technology > Web Hosting and Domain Names,0.5
1886,37,kisaltma.link,Computers Electronics and Technology > Web Hosting and Domain Names,4.05
1887,38,justpaste.it,Computers Electronics and Technology > Web Hosting and Domain Names,2.15
1890,41,miraheze.org,Computers Electronics and Technology > Web Hosting and Domain Names,4.633333333333333
1891,42,afternic.com,Computers Electronics and Technology > Web Hosting and Domain Names,1.5666666666666667
1892,43,hennge.com,Computers Electronics and Technology > Web Hosting and Domain Names,2.9
1894,45,myprofessionalmail.com,Computers Electronics and Technology > Web Hosting and Domain Names,9.25
1895,46,eu.org,Computers Electronics and Technology > Web Hosting and Domain Names,4.45
1896,47,aiseo.ai,Computers Electronics and Technology > Web Hosting and Domain Names,1.1666666666666667
1897,48,ionos.com,Computers Electronics and Technology > Web Hosting and Domain Names,5.483333333333333
1900,1,auction.co.kr,Ecommerce & Shopping > Auctions,2.9833333333333334
1901,2,ecount.com,Ecommerce & Shopping > Auctions,12.866666666666667
1902,3,mercadolibre.com,Ecommerce & Shopping > Auctions,2.3166666666666664
1903,4,trademe.co.nz,Ecommerce & Shopping > Auctions,7.266666666666667
1904,5,hibid.com,Ecommerce & Shopping > Auctions,10.383333333333333
1905,6,ricardo.ch,Ecommerce & Shopping > Auctions,6.916666666666667
1906,7,tradera.com,Ecommerce & Shopping > Auctions,6.466666666666667
1907,8,njuskalo.hr,Ecommerce & Shopping > Auctions,8.216666666666667
1908,9,allegro.cz,Ecommerce & Shopping > Auctions,2.1166666666666667
1909,10,shopgoodwill.com,Ecommerce & Shopping > Auctions,10.383333333333333
1910,11,az24.vn,Ecommerce & Shopping > Auctions,0.9
1911,12,buyee.jp,Ecommerce & Shopping > Auctions,6.933333333333334
1912,13,estatesales.net,Ecommerce & Shopping > Auctions,6.066666666666666
1913,14,1stdibs.com,Ecommerce & Shopping > Auctions,2.8833333333333333
1914,15,carousell.com.hk,Ecommerce & Shopping > Auctions,8.966666666666667
1915,16,invaluable.com,Ecommerce & Shopping > Auctions,2.7333333333333334
1916,17,liveauctioneers.com,Ecommerce & Shopping > Auctions,4.733333333333333
1917,18,huutokaupat.com,Ecommerce & Shopping > Auctions,7.616666666666667
1919,20,bidfta.com,Ecommerce & Shopping > Auctions,11.583333333333334
1920,21,auctionet.com,Ecommerce & Shopping > Auctions,4.083333333333333
1922,23,naturabuy.fr,Ecommerce & Shopping > Auctions,8.666666666666666
1923,24,troostwijkauctions.com,Ecommerce & Shopping > Auctions,8.2
1924,25,proxibid.com,Ecommerce & Shopping > Auctions,6.783333333333333
1925,26,interencheres.com,Ecommerce & Shopping > Auctions,11.2
1926,27,picclick.co.uk,Ecommerce & Shopping > Auctions,1.9166666666666665
1927,28,delcampe.net,Ecommerce & Shopping > Auctions,9.116666666666667
1929,30,vatera.hu,Ecommerce & Shopping > Auctions,6.083333333333333
1930,31,payngo.co.il,Ecommerce & Shopping > Auctions,2.5
1931,32,chitadelivery-cx.com,Ecommerce & Shopping > Auctions,2.8166666666666664
1932,33,limundo.com,Ecommerce & Shopping > Auctions,5.833333333333333
1933,34,kupindo.com,Ecommerce & Shopping > Auctions,2.2333333333333334
1934,35,ebay.be,Ecommerce & Shopping > Auctions,3.5833333333333335
1935,36,johnpyeauctions.co.uk,Ecommerce & Shopping > Auctions,10.616666666666667
1936,37,ha.com,Ecommerce & Shopping > Auctions,4.366666666666666
1937,38,huuto.net,Ecommerce & Shopping > Auctions,5.783333333333333
1938,39,sothebys.com,Ecommerce & Shopping > Auctions,1.9
1939,40,picclick.fr,Ecommerce & Shopping > Auctions,2.0
1940,41,jumbo.ch,Ecommerce & Shopping > Auctions,3.783333333333333
1942,43,easyliveauction.com,Ecommerce & Shopping > Auctions,7.783333333333333
1943,44,fromjapan.co.jp,Ecommerce & Shopping > Auctions,4.266666666666667
1944,45,osta.ee,Ecommerce & Shopping > Auctions,9.9
1946,47,picclick.it,Ecommerce & Shopping > Auctions,1.6666666666666665
1948,49,auctionzip.com,Ecommerce & Shopping > Auctions,5.9
1949,50,mygls.be,Ecommerce & Shopping > Auctions,3.45
2051,2,shopping.yahoo.co.jp,Ecommerce & Shopping > Ecommerce and Shopping - Other,3.7333333333333334
2052,3,kleinanzeigen.de,Ecommerce & Shopping > Ecommerce and Shopping - Other,7.333333333333333
2053,4,shopping.naver.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,6.366666666666666
2054,5,ssg.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.4333333333333336
2056,7,my-best.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,1.8
2057,8,poshmark.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,4.65
2058,9,gmarket.co.kr,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.7333333333333334
2059,10,meesho.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,5.183333333333334
2060,11,11st.co.kr,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.966666666666667
2061,12,valuecommerce.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,1.4666666666666668
2062,13,markt.de,Ecommerce & Shopping > Ecommerce and Shopping - Other,10.45
2063,14,e-himart.co.kr,Ecommerce & Shopping > Ecommerce and Shopping - Other,0.9333333333333333
2064,15,cjlogistics.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.4833333333333334
2065,16,lotteon.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.3
2066,17,litres.ru,Ecommerce & Shopping > Ecommerce and Shopping - Other,3.95
2067,18,boots.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,3.8833333333333333
2068,19,michaels.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,4.25
2069,20,papy.co.jp,Ecommerce & Shopping > Ecommerce and Shopping - Other,8.516666666666667
2070,21,l-tike.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,4.833333333333333
2071,22,amazon.se,Ecommerce & Shopping > Ecommerce and Shopping - Other,1.5
2072,23,oliveyoung.co.kr,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.033333333333333
2073,24,fnac.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.9833333333333334
2074,25,n11.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,3.283333333333333
2075,26,wallapop.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,7.1
2076,27,falabella.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,4.766666666666667
2077,28,ponta.jp,Ecommerce & Shopping > Ecommerce and Shopping - Other,3.3666666666666667
2078,29,kelkoogroup.net,Ecommerce & Shopping > Ecommerce and Shopping - Other,0.5333333333333333
2079,30,qvc.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,5.166666666666667
2080,31,alza.cz,Ecommerce & Shopping > Ecommerce and Shopping - Other,4.733333333333333
2082,33,kt.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.9333333333333336
2083,34,empik.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.55
2084,35,pepper.pl,Ecommerce & Shopping > Ecommerce and Shopping - Other,5.0
2085,36,shufoo.net,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.183333333333333
2086,37,daraz.pk,Ecommerce & Shopping > Ecommerce and Shopping - Other,3.6833333333333336
2090,41,amazon.pl,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.3166666666666664
2091,42,kyobobook.co.kr,Ecommerce & Shopping > Ecommerce and Shopping - Other,4.433333333333334
2092,43,yes24.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,3.6166666666666667
2093,44,adcell.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,4.4
2094,45,homeplus.co.kr,Ecommerce & Shopping > Ecommerce and Shopping - Other,2.35
2095,46,jmty.jp,Ecommerce & Shopping > Ecommerce and Shopping - Other,6.166666666666667
2097,48,ohou.se,Ecommerce & Shopping > Ecommerce and Shopping - Other,4.15
2098,49,therealreal.com,Ecommerce & Shopping > Ecommerce and Shopping - Other,6.3
2099,50,allegrolokalnie.pl,Ecommerce & Shopping > Ecommerce and Shopping - Other,8.533333333333333
2100,1,amazon.com,Ecommerce & Shopping > Marketplace,5.85
2101,2,temu.com,Ecommerce & Shopping > Marketplace,4.016666666666667
2102,3,aliexpress.com,Ecommerce & Shopping > Marketplace,4.716666666666667
2104,5,amazon.co.jp,Ecommerce & Shopping > Marketplace,6.95
2105,6,rakuten.co.jp,Ecommerce & Shopping > Marketplace,6.45
2106,7,ozon.ru,Ecommerce & Shopping > Marketplace,9.283333333333333
2107,8,walmart.com,Ecommerce & Shopping > Marketplace,4.35
2108,9,amazon.in,Ecommerce & Shopping > Marketplace,4.066666666666666
2109,10,amazon.de,Ecommerce & Shopping > Marketplace,6.216666666666667
2110,11,etsy.com,Ecommerce & Shopping > Marketplace,5.15
2111,12,amazon.co.uk,Ecommerce & Shopping > Marketplace,5.4
2113,14,mercadolivre.com.br,Ecommerce & Shopping > Marketplace,7.75
2115,16,amazon.it,Ecommerce & Shopping > Marketplace,4.966666666666667
2116,17,taobao.com,Ecommerce & Shopping > Marketplace,7.75
2117,18,amazon.fr,Ecommerce & Shopping > Marketplace,4.933333333333334
2118,19,allegro.pl,Ecommerce & Shopping > Marketplace,7.166666666666667
2119,20,amazon.com.br,Ecommerce & Shopping > Marketplace,3.533333333333333
2120,21,amazon.ca,Ecommerce & Shopping > Marketplace,5.2
2121,22,flipkart.com,Ecommerce & Shopping > Marketplace,4.983333333333333
2122,23,shopee.vn,Ecommerce & Shopping > Marketplace,4.733333333333333
2123,24,target.com,Ecommerce & Shopping > Marketplace,3.5
2124,25,market.yandex.ru,Ecommerce & Shopping > Marketplace,6.1
2125,26,mercari.com,Ecommerce & Shopping > Marketplace,7.35
2126,27,shopee.com.br,Ecommerce & Shopping > Marketplace,10.816666666666666
2127,28,shopee.co.id,Ecommerce & Shopping > Marketplace,7.8
2129,30,amazon.es,Ecommerce & Shopping > Marketplace,6.183333333333334
2130,31,trendyol.com,Ecommerce & Shopping > Marketplace,8.216666666666667
2131,32,dmm.com,Ecommerce & Shopping > Marketplace,5.483333333333333
2132,33,shopee.co.th,Ecommerce & Shopping > Marketplace,4.383333333333334
2133,34,mercadolibre.com.ar,Ecommerce & Shopping > Marketplace,7.8
2134,35,costco.com,Ecommerce & Shopping > Marketplace,3.9833333333333334
2135,36,olx.com.br,Ecommerce & Shopping > Marketplace,7.383333333333334
2136,37,mercadolibre.com.mx,Ecommerce & Shopping > Marketplace,6.233333333333333
2137,38,olx.pl,Ecommerce & Shopping > Marketplace,9.766666666666667
2138,39,wayfair.com,Ecommerce & Shopping > Marketplace,5.15
2139,40,amazon.com.mx,Ecommerce & Shopping > Marketplace,4.466666666666667
2140,41,jd.com,Ecommerce & Shopping > Marketplace,7.65
2141,42,alibaba.com,Ecommerce & Shopping > Marketplace,6.666666666666667
2144,45,aliexpress.ru,Ecommerce & Shopping > Marketplace,5.633333333333333
2145,46,amazon.com.au,Ecommerce & Shopping > Marketplace,3.6833333333333336
2146,47,tokopedia.com,Ecommerce & Shopping > Marketplace,7.183333333333334
2148,49,tmall.com,Ecommerce & Shopping > Marketplace,8.55
2149,50,shopee.ph,Ecommerce & Shopping > Marketplace,5.35
2150,1,kakaku.com,Ecommerce & Shopping > Price Comparison,5.016666666666667
2151,2,idealo.de,Ecommerce & Shopping > Price Comparison,3.05
2152,3,akakce.com,Ecommerce & Shopping > Price Comparison,2.3333333333333335
2153,4,ceneo.pl,Ecommerce & Shopping > Price Comparison,2.0833333333333335
2154,5,mydealz.de,Ecommerce & Shopping > Price Comparison,4.683333333333334
2155,6,trovaprezzi.it,Ecommerce & Shopping > Price Comparison,2.4833333333333334
2156,7,tweakers.net,Ecommerce & Shopping > Price Comparison,4.166666666666667
2157,8,epey.com,Ecommerce & Shopping > Price Comparison,4.166666666666667
2158,9,cimri.com,Ecommerce & Shopping > Price Comparison,1.5666666666666667
2159,10,heureka.cz,Ecommerce & Shopping > Price Comparison,3.4166666666666665
2160,11,smartprix.com,Ecommerce & Shopping > Price Comparison,2.2333333333333334
2161,12,bizrate.com,Ecommerce & Shopping > Price Comparison,1.25
2162,13,olx.pt,Ecommerce & Shopping > Price Comparison,7.416666666666667
2163,14,arukereso.hu,Ecommerce & Shopping > Price Comparison,4.2
2164,15,zbozi.cz,Ecommerce & Shopping > Price Comparison,2.783333333333333
2165,16,yadore.com,Ecommerce & Shopping > Price Comparison,0.08333333333333333
2166,17,geizhals.de,Ecommerce & Shopping > Price Comparison,3.95
2167,18,idealo.fr,Ecommerce & Shopping > Price Comparison,1.9166666666666665
2168,19,hotline.ua,Ecommerce & Shopping > Price Comparison,3.9833333333333334
2169,20,buscape.com.br,Ecommerce & Shopping > Price Comparison,2.4333333333333336
2170,21,dealsrazor.com,Ecommerce & Shopping > Price Comparison,0.08333333333333333
2171,22,comparis.ch,Ecommerce & Shopping > Price Comparison,5.0
2172,23,aucfan.com,Ecommerce & Shopping > Price Comparison,4.916666666666667
2173,24,prisjakt.nu,Ecommerce & Shopping > Price Comparison,2.5
2175,26,heureka.sk,Ecommerce & Shopping > Price Comparison,2.8333333333333335
2176,27,prisjakt.no,Ecommerce & Shopping > Price Comparison,2.3166666666666664
2177,28,pricerunner.dk,Ecommerce & Shopping > Price Comparison,2.8166666666666664
2178,29,shoppermeet.net,Ecommerce & Shopping > Price Comparison,0.08333333333333333
2179,30,conexaomadura.com.br,Ecommerce & Shopping > Price Comparison,1.45
2181,32,priceoye.pk,Ecommerce & Shopping > Price Comparison,3.4333333333333336
2182,33,zap.co.il,Ecommerce & Shopping > Price Comparison,4.033333333333333
2184,35,skapiec.pl,Ecommerce & Shopping > Price Comparison,0.6333333333333333
2185,36,compari.ro,Ecommerce & Shopping > Price Comparison,2.9166666666666665
2186,37,idealo.es,Ecommerce & Shopping > Price Comparison,2.6
2187,38,eponuda.com,Ecommerce & Shopping > Price Comparison,2.283333333333333
2188,39,moyo.ua,Ecommerce & Shopping > Price Comparison,2.4166666666666665
2189,40,idealo.it,Ecommerce & Shopping > Price Comparison,1.9833333333333334
2190,41,pricerunner.se,Ecommerce & Shopping > Price Comparison,1.7666666666666666
2191,42,kuantokusta.pt,Ecommerce & Shopping > Price Comparison,4.1
2192,43,geizhals.at,Ecommerce & Shopping > Price Comparison,3.716666666666667
2193,44,toppreise.ch,Ecommerce & Shopping > Price Comparison,3.533333333333333
2194,45,beslist.nl,Ecommerce & Shopping > Price Comparison,1.9
2195,46,lemeilleuravis.fr,Ecommerce & Shopping > Price Comparison,0.6333333333333333
2196,47,coolblue.de,Ecommerce & Shopping > Price Comparison,2.3
2197,48,muropaketti.com,Ecommerce & Shopping > Price Comparison,1.2
2198,49,custojusto.pt,Ecommerce & Shopping > Price Comparison,6.333333333333333
2199,50,maudau.com.ua,Ecommerce & Shopping > Price Comparison,3.2333333333333334
2250,1,kontur.ru,Finance > Accounting and Auditing,9.016666666666667
2251,2,hrblock.com,Finance > Accounting and Auditing,19.683333333333334
2252,3,cleartax.in,Finance > Accounting and Auditing,1.9333333333333333
2254,5,podatki.gov.pl,Finance > Accounting and Auditing,7.916666666666667
2255,6,deloitte.com,Finance > Accounting and Auditing,5.316666666666666
2256,7,ottplay.com,Finance > Accounting and Auditing,1.3
2258,9,paytmpayments.com,Finance > Accounting and Auditing,2.216666666666667
2259,10,audit-it.ru,Finance > Accounting and Auditing,1.85
2260,11,teachoo.com,Finance > Accounting and Auditing,7.616666666666667
2261,12,taxact.com,Finance > Accounting and Auditing,7.233333333333333
2262,13,urzadskarbowy.gov.pl,Finance > Accounting and Auditing,5.65
2263,14,habuild.in,Finance > Accounting and Auditing,1.1
2265,16,ey.com,Finance > Accounting and Auditing,2.6166666666666667
2266,17,taxconcept.net,Finance > Accounting and Auditing,1.6833333333333333
2267,18,pwc.com,Finance > Accounting and Auditing,3.033333333333333
2269,20,klerk.ru,Finance > Accounting and Auditing,1.8833333333333333
2270,21,studycafe.in,Finance > Accounting and Auditing,2.1166666666666667
2273,24,poradnikprzedsiebiorcy.pl,Finance > Accounting and Auditing,1.85
2274,25,efatura.gov.tr,Finance > Accounting and Auditing,6.516666666666667
2275,26,accaglobal.com,Finance > Accounting and Auditing,7.016666666666667
2276,27,corporatefinanceinstitute.com,Finance > Accounting and Auditing,3.6
2277,28,taxslayer.com,Finance > Accounting and Auditing,12.4
2278,29,taxscan.in,Finance > Accounting and Auditing,1.1
2279,30,buhonline.ru,Finance > Accounting and Auditing,2.85
2280,31,fakturownia.pl,Finance > Accounting and Auditing,9.733333333333333
2281,32,edmbilisim.com.tr,Finance > Accounting and Auditing,11.65
2282,33,pacjent.gov.pl,Finance > Accounting and Auditing,5.333333333333333
2283,34,kpmg.com,Finance > Accounting and Auditing,2.1
2285,36,nalog-nalog.ru,Finance > Accounting and Auditing,1.8166666666666667
2287,38,action-media.ru,Finance > Accounting and Auditing,4.866666666666667
2288,39,defterbeyan.gov.tr,Finance > Accounting and Auditing,18.816666666666666
2289,40,rzp.io,Finance > Accounting and Auditing,0.4666666666666667
2291,42,onvio.us,Finance > Accounting and Auditing,8.916666666666666
2292,43,vero.fi,Finance > Accounting and Auditing,5.6
2293,44,jacksonhewitt.com,Finance > Accounting and Auditing,3.8833333333333333
2294,45,biznes.gov.pl,Finance > Accounting and Auditing,5.583333333333333
2295,46,assistentus.ru,Finance > Accounting and Auditing,1.5833333333333335
2296,47,buhexpert8.ru,Finance > Accounting and Auditing,3.4
2297,48,gofin.pl,Finance > Accounting and Auditing,3.3333333333333335
2299,50,moj.gov.pl,Finance > Accounting and Auditing,4.783333333333333
2300,1,paypal.com,Finance > Banking Credit and Lending,2.75
2301,2,chase.com,Finance > Banking Credit and Lending,7.3
2302,3,capitalone.com,Finance > Banking Credit and Lending,5.45
2303,4,citi.com,Finance > Banking Credit and Lending,9.383333333333333
2304,5,bankofamerica.com,Finance > Banking Credit and Lending,6.416666666666667
2305,6,wellsfargo.com,Finance > Banking Credit and Lending,5.8
2306,7,americanexpress.com,Finance > Banking Credit and Lending,4.383333333333334
2307,8,hdfcbank.com,Finance > Banking Credit and Lending,5.0
2309,10,caixa.gov.br,Finance > Banking Credit and Lending,6.466666666666667
2310,11,wise.com,Finance > Banking Credit and Lending,2.65
2311,12,creditkarma.com,Finance > Banking Credit and Lending,2.55
2312,13,icicibank.com,Finance > Banking Credit and Lending,5.316666666666666
2313,14,td.com,Finance > Banking Credit and Lending,5.05
2315,16,sberbank.ru,Finance > Banking Credit and Lending,5.25
2316,17,discover.com,Finance > Banking Credit and Lending,3.8833333333333333
2317,18,ideal.nl,Finance > Banking Credit and Lending,0.8666666666666667
2318,19,synchrony.com,Finance > Banking Credit and Lending,3.5166666666666666
2319,20,alfabank.ru,Finance > Banking Credit and Lending,3.4333333333333336
2320,21,syf.com,Finance > Banking Credit and Lending,2.066666666666667
2321,22,serasa.com.br,Finance > Banking Credit and Lending,2.716666666666667
2322,23,banki.ru,Finance > Banking Credit and Lending,2.0166666666666666
2323,24,usbank.com,Finance > Banking Credit and Lending,5.8
